"Hash","string"
"e13191ee","""You are cordially invited to return to the Pink Stone House
at your convenience."
"e2319341","This time, even more fun awaits you on the way."""
"df318e88","Hrmm. Wait!"
"e031907b","It's signed...from the Malevolent Fist?"
"dd318ba2","Does this mean it's grown stronger by absorbing our culture?"
"de318d15","We'd better hurry it up. Rikka and Yukimura must be at the
Pink Stone House."
"df2f5011","I'm worried about that ""fun"" it mentioned waiting for us
along the way through Bony Resort."
"de2f4ebe","Sending this invitation while Kouta and Himari are out of
action... It must be trying to gauge our strength."
"dd2f4ccb","{0}, you and your team are the only ones we
can count on to dive in and eliminate this danger."
"dc2f4b58","Can you do it?"
"e32f565d","I suppose I didn't need to ask. We're on the same page."
"e22f54ea","If anything goes wrong, we'll send reinforcements, but
you're the best fighters we've got. We're counting on you!"
"a9cc1925","Dear guests, are you enjoying yourselves?"
"a6cc146c","Do relax for a while before you go farther."
"a7cc15df","I think what we need here is a touch of excitement."
"a4cc1106","Ha ha ha, go have a great time!"
"a5cc12f9","The real fun is just beginning."
"a2cc0e20","Hope you'll indulge us in a little low comedy."
"aece5fbb","You can't go any farther! There must be some invisible wall."
"7918e9e2","...!"
"7818e80f","..."
"7718e69c","..."
"7618e529","So you've made it here. Well, it's just about time anyway."
"7518e3b6","The power I borrowed from you and your friends... What was
it called? Ah, yes, ""Bond."""
"7418e1c3","It took some effort to make it useful, I admit."
"7318e050","But look! It's reversed; I've inverted the very principle
behind it!"
"8218f7cd","Now it fills me with power instead. I call it a ""Dark Bond.""
What do you think of that name?"
"8118f65a","It just needed one last pinch of spice. But this should be
perfect."
"7416a36c","Now, see for yourself. It's showtime!"
"7516a4df","!!!"
"7616a6b2","Ha ha ha ha! Perfect!"
"7716a825","Hmm, I see. This will do nicely! I've attained a new
darkness... Myotis...? Pied...? No, never mind."
"70169d20","Would you give me a moment to think of a name? It's so very
important, after all."
"71169e93","Ah, no, no. The real party still awaits!"
"7216a006","I've got to go back and get ready. So much to do!"
"7316a1f9","Come to think of it, you could say this is my own birthday
party, in a way! Celebrating my birth!"
"7c16afc4","Oh, I'm so excited. I've got a present for you inside the
house."
"982885eb","Ungh..."
"9928875e","Guh..."
"9a288931","Yukimura! Rikka! Are! You! Oh! Kay?!"
"9b288aa4","We saw a huge pillar of darkness burst up as we were on our
way! Did that thing take shape?"
"9c288c17","..."
"9d288d8a","So, Myotismon and Piedmon fused...and the Malevolent Fist is
somehow also a part of that fused entity?"
"9e288f7d","Kouta, Himari, Yukimura, and Rikka...all had their Bond
powers absorbed for this."
"8f287780","They're all messed up! Do you...do you think they can go
back to normal?!"
"90287973","Can't say for sure yet."
"9d2acc61","{0}..."
"9c2aca8e","The Malevolent Fist represents an...unthinkable evil. It's a
crisis for the entire Digital World."
"9b2ac91b","Still, I have faith. We all have faith."
"9a2ac7a8","We won't let anyone who hurts our friends get away with it!"
"a12ad2ad","And at times like these, our best hope is always you."
"a02ad13a","Yeah, {0}! Go go GO! FIGHT!"
"9f2acf47","Now, get going."
"9e2acdd4","I'll take care of Yukimura and Rikka. I have a feeling their
Bond powers will return if they can be with their partners."
"23d38","Welcome."
"30241f1","You certainly took your time. Though thanks to that, I got
to take my time as well."
"202401e","I've come up with a name for myself. Would you like to hear
it?"
"50244d7","It's...Boltboutamon."
"4024364","Ha ha! What do you think? Isn't it elegant...
Isn't it refined?"
"702483d","Well, that's not much of a reaction. You ought to show the
respect this occasion deserves."
"602464a","Ah, wait, that's right. I suppose it's because your life is
nearly over."
"f9023233","Oh, but don't worry, you won't be alone. This whole world
will go with you."
"f8023040","There seems to be a huge base for the power I seek here.
So I'm going to take all of it."
"fafff6a2","My...no, OUR goal is to swallow up all of this old darkness
and mix it together into a new dark power."
"fbfff815","You humans know this well, don't you? The newest products
always perform better."
"f8fff35c","The old is just a foundation for the new. Such is its
purpose."
"f9fff4cf","Oh, don't you look puzzled? I think you'll understand when
you see my power in action."
"f6fff076","I made this body first so that no one could escape me in
this world, after all."
"f7fff1e9","Though I did just use whatever materials I had. There's
certainly room for improvement."
"f4ffed10","Now, let's begin the banquet of blood, the feast of madness!"
"e4f2a77b","{0}!"
"e5f2a8ee","Just in time."
"e6f2aa41","Well, we can't miss this opportunity."
"e7f2ac34","Everyone get in formation, now!"
"e8f2ada7","Well, now. I believe I've seen some of these faces before."
"e9f2af1a","Pleasure to meet you, and goodbye. You're about to be wiped
from this world."
"eaf2b08d","This should work. Follow my timing."
"dbf29910","How annoying. Oh, well... Here you go."
"dcf29a83","Hm? What's this?"
"e9f4edf1","It didn't work? No...!"
"e8f4ec1e","Ha ha, oh, it worked. It just...didn't work good enough."
"e7f4eaab","Ugh! You monster!"
"e6f4e938","This is as far as you go."
"edf4f43d","...This is it."
"ecf4f24a","We were so close..."
"ebf4f0d7","No..."
"eaf4ef64","Alas, I believe the party's ending. I'm a bit tired of all
these guests."
"e1f4e119","Though it was an enjoyable time. I got to make a backup of
this body as well."
"e0f4dfa6","I believe I'll retire for now."
"eff735fa","But I'm loath to give up easily, and I am very patient,
if I do say so myself."
"f0f7376d","Enjoy your moment of peace until the next party begins! Ha
ha ha ha ha..."
"edf73294","It vanished. Did it get away?"
"eef73407","Another minute and we would have defeated it!"
"ebf72f4e","Don't get greedy...but we succeeded for now. We drove him
off, didn't we?"
"ecf73121","Ah..."
"e9f72c68","Huh? The...the party...?"
"eaf72ddb","Ho ho ho, look at this crowd! We've even got Beelzemon and
Lucemon! What's the occasion?"
"e7f72902","You don't remember? Never mind, we'll tell you later."
"e8f72af5","Nice work, {0}.
Let's head back to town."
"d2300432","My, my, my, how did things end up like this?"
"d130025f","Even I, Myotismon, was defeated."
"d03000ec","Ho ho ho, how grateful we are to you for returning our
bodies to us!"
"cf2fff79","But he said he created a backup?"
"ce2ffd86","Yes."
"cd2ffc13","We'd better get ready for the next time we have to fight
Boltboutamon. We've got a struggle ahead of us."
"cc2ffaa0","Do you really think it'll be that bad?"
"db30121d","I know I'm done with parties for a while."
"da3010aa","Oh, Himari, Kouta! You're back to normal?"
"4d2cf43c","Thankfully so!"
"4e2cf5af","Well, I guess I might go if it was a REAL party."
"4f2cf702","Ha ha, well, a welcome-back party for you two wouldn't be so
bad."
"502cf8f5","Oooh, let's do it!"
"492cedf0","Well, shall we use my place...?"
"4a2cef63","No thanks, I'm good! Somewhere in town sounds fine!"
"4b2cf0d6","Riiiight! Anywhere's fine as long as you're all there!"
"4c2cf249","I hope we can count Boltboutamon as one of our fellow
townspeople someday."
"552d0094","Yeah... Me too, {0}, Mr. Mameo!"
"562d0207","You cleared the Add-On Scenario ""From the Malevolent Fist!"""
"d3b31f53","You're late! I've been waiting and waiting for you."
"d4b320c6","Oh, no need to look so surprised. It was no challenge to
come back to this place."
"d5b322b9","Although I wasn't able to make it out of here. Those
barriers that Omega-Alter-what-have-you put up are a bother."
"d6b3242c","So I had little choice but to invite you back to play some
more. Ha!"
"d7b3259f","Oh, I'm weary of talking. Let the killing begin!"
"d8b32772","Hm. Not yet, I see. Disappointing, but I'll have to retreat
for now."
"d9b328e5","Do come again. As many times as you want. Remember, I don't
like to give up, and I have plenty of patience."
"9bde8912","I wonder how this will go. When you're all set, talk to
Myotismon."
"9ade87bf","I'm 80% certain this is a trap. Don't slack in your battle
preparations."
"99de85cc","Aw, wait! Even if we go to the party, we can't eat the food!"
"98de8459","I'll eat enough for the both of us."
"97de82e6","What'll we do if it's one of those weird parties? What if
the police come and search the place?!"
"96de8173","It sounds like you don't mind the idea, Kouta. I'm not sure
I admire that."
"95de7f80","I wish I could fight too... I wanna go to the party!"
"a4de977d","An invitation to a trap? How...quaint. I'm curious to see
who or what is behind it."
"a3de958a","Not yet, then? Heh. Still working on your outfit?"
"96dc429c","Ho ho ho, how long it's been since I tumbled for a crowd!
...And how I hope I get the chance now."
"97dc440f","Noir's investigating for traces of anyone having broken in."
"98dc45e2","It does look like someone or something came in, but the
data's been obscured somehow. I can't make it out right."
"99dc4755","Oh, are you ""party people""? Or wait, is it ""peety parple""?
I always forget."
"92dc3c50","Oh, yeah, don't worry about it. Go enjoy the party."
"a139b79f","We've got to rescue Kouta as soon as possible. We don't know
what the enemy means to do with him."
"a239b972","We'll search for Himari next. I'll leave Kouta to you."
"a339bae5","Yukimura's gone ahead to the MOD Ship. I hope everyone finds
Himari soon, too..."
"9c39afe0","For now, I'm just glad we found Kouta. But we'll contact you
as soon as we have anything on Himari."
"9d39b153","So there was no party after all! Foul play!"
"9e39b2c6","The Rite of Bonds... It seems I still have plenty to learn."
"9f39b4b9","Don't talk to me. I'm concentrating."
"a839c284","What's wrong, aren't you going to save your friend?"
"a939c477","Hm, the Rite of Bonds. I didn't know we had anything like
it. How fortunate that the partners were still around."
"a63bfe15","Kouta... Himari..."
"a53bfca2","What does it mean to do with its captured humans? It's
getting harder and harder to figure out this enemy."
"a43bfacf","Look at all this uproar! You know you can ask me for help
anytime, right?"
"a33bf95c","You'd better not stick your nose into this, Rina. The
Digimon around town already look at you funny."
"653ef424","Rikka's gone on ahead. Head for the graveyard in the Bony
Resort."
"683ef8fd","I've thanked Kuzuhamon already. We must hurry and rescue
Himari."
"673ef70a","We'll take care of Kouta here. I'm worried about Yukimura,
but Himari comes first."
"623eef6b","Kouta's all faint! Guess he's sleeping it off in the
""ree-yull world."""
"613eedf8","If Yukimura's been kidnapped, then I worry that Rikka may be
the next target."
"643ef2b1","Yukimura got taken in place of Kouta? Maybe Rikka shouldn't
go along on this one..."
"633ef0de","I understand, but she can't stay behind. We don't know for
certain that she's in danger."
"5e3ee93f","Its methods are different than when we encountered it in the
Demon World, but there's no denying that wave I felt."
"5d3ee74c","It followed us all the way to this world. It must just act
indiscriminately."
"2bbd751","Just what in the world is the Malevolent Fist, anyway?"
"ffbbd298","I'm sure I don't need to tell you this, but...do take care
with your next target."
"bbd40b","Looks like the enemy's stopped in Bony Resort. I guess it
can't use Myotismon's transportation powers anymore."
"5bbdc2a","I bet Kouta and Himari are worried about Yukimura and Rikka
too... I'm not having a good time of it either!"
"6bbdd9d","The Malevolent Fist can overcome even the Deadly Digimon?
The Digital World is steeped in such changes."
"3bbd8c4","Looks like the Malevolent Fist has all the materials it
needs. It's up to us to launch the counterattack."
"4bbdab7","If it can't be killed, then we'll need to seal it away.
Let's work out how we're going to handle it."
"f9bbc906","It must have studied how to conquer this solid world. Tch.
What a pain in the butt."
"fabbcaf9","It grew by learning our culture. I get the attraction.
There's more power here than in the Demon World."
"14d49ce","The very idea of stealing the power of Bonds between humans
and Digimon... What a fearsome thing we're dealing with."
"4d485b","It forced Myotismon and Piedmon to fuse... Well, or perhaps
it simply was born from absorbing their power."
"ff4d46e8","Even in this dark hour, as long as we have you, our faith
will remain strong."
"64d51ed","I'll be cheering for you as loud as I can, so don't worry,
{0}! You can win for sure!"
"54d507a","Yukimura and Rikka are only sleeping because they're linked
to Kouta and Himari in the real world. No need to worry."
"44d4e87","Noir's investigating something right now. It could help you
out."
"34d4d14","There are centers of dark power appearing in the Pink Stone
House. If I can analyze them, I may find something useful."
"fa4d3ec9","Time to take revenge for our old world. Long as that thing
gets defeated, I don't mind if it's you who does it."
"f94d3d56","A new darkness has been born from the Malevolent Fist. Heh.
I don't think I'm going to like this one."
