"Hash","string"
"42617473","It can't be..."
"3fcf31e0","Huh? That's..."
"42cf36b9","Chaosmon!"
"41cf34c6","Urgh...stay away, ShineGreymon!"
"44cf399f","That's...do you see that, {0}? Those darkness
particles are the same as when I was captured..."
"43cf382c","At this rate...Chaosmon's life is in danger!"
"46cf3ce5","Who in the world did this...?"
"45cf3b72","It's no good, I'm stuck in this trap...but I can't just sit
back and do nothing!"
"801e04d","Kuooooooooooh!"
"501dbf4","HAAAAAAAAAAAAAAH!"
"601dd67","What...?!"
"301d8ae","P-Power... Power is coursing through my body!"
"401da01","...!"
"101d548","Okay..."
"201d73b","You got free?!"
"ff01d262","This is the legendary power..."
"1d3d5","I never thought I'd be lucky enough to gain it here and now."
"ed03f4a3","..."
"ec03f330","Yes, how lucky for you."
"ef03f789","What the--?!"
"ee03f616","Ho...ho ho......muhahahahaha!!!"
"f103faef","Chaos...mon...?"
"f003f97c","Magnificent... The creation energy you possess is truly
amazing, ShineGreymon."
"f303fe35","What...?"
"f203fc42","Wow, you can still talk?"
"f504011b","The traps...no...don't tell me, you were behind them all..."
"f403ffa8","That's right..."
"7afc8568","In order to be the strongest there is...I need energy to
maintain this unstable form."
"7bfc86db","An extraordinary amount of energy...just like the energy
created in Burst Mode."
"7cfc884e","With this...I can leave these dark depths... I could even
take this world for my own...ho ho ho...ha ha ha..."
"7dfc8a21","{0}...! Please...you must..."
"7efc8b94","Ah yes, this one was outside of my calculations...
{0}, was it? Yes, you, human..."
"7ffc8d07","I didn't expect you all to come along with ShineGreymon."
"80fc8efa","But this is a simple miscalculation, nothing more... With
this power, it'll take but a moment to eliminate you all."
"81fc906d","You should consider yourselves lucky, in a way...for you get
a chance to behold my full power!"
"10564dee","You...did it!"
"f564c7b","How..."
"e564a88","How did you--! I can't believe it! I...I don't understand!"
"1556558d","Ah... My power...my ultimate... Ngaaaaaaaah!"
"1456541a","The power of humans...of Tamers...is beyond calculation..."
"135652a7","What did you say? That...that was just a miscalculation!"
"12565134","Hmph. I guess even an amazing Digimon like you can miss the
point. Yes, human power alone couldn't possibly beat you."
"95642e9","But when combined with that of partner Digimon...that power
increases exponentially... That's where you miscalculated."
"8564176","Heh...now I get it..."
"b540758","It was...my utter defeat. And the loser...must perish..."
"c5408cb","Chaosmon... I won't...let...!"
"d540abe","ShineGreymon... What're you...?!"
"e540c11","You said it yourself... My energy can..."
"f540d84","I see... I'm already restored. Hmph..."
"10540f77","{0}. You've completely thwarted my ambitions.
No need to hold back... Go on, laugh at me."
"115410ea","Ah, well you see... {0} here has overcome all
kinds of hardships, so..."
"1254125d","Hmph, so I can't even get a laugh outta you?"
"353fae0","Something like that."
"453fc53","Fine, fine. I'll just have to let it go... So listen,
{0}, make me one of your allies."
"7d5b7693","If you can't beat 'em, join 'em, right? If I join you, I'm
sure to get stronger than I am now."
"7c5b7520","Not a bad idea, if you ask me."
"7f5b79f9","Right? Heh heh, all right then!"
"7e5b7806","Chaosmon joined the city!"
"11fa8a77","Once you pass through these caves, you'll be at MOD Cape."
"12fa8bea","The MOD Ship is a pirate vessel. The crew's long gone, from
the sound of it, but there are still strong Digimon around."
"13fa8d5d","You won't see me setting foot in there, that's for sure! And
oh yeah...this is a bit out of the blue, but..."
"cfa8258","Are you interested in flowers? Each flower that blooms in
this world symbolizes something different."
"dfa83cb","I'm a bit of a romantic Digimon, so I looove the symbology
of flowers...and if you want, I can teach you a few things."
"efa85be","Today's lesson is..."
"15fccf1a","The tough rose, symbolizing hardiness. While beautiful, this
flower also boasts a steel-like sturdiness."
"14fccda7","Partner's <icon>機嫌</icon> and STA increased!"
"13fccc34","The fox lily, symbolizing innocence. This flower is
delicate, and is quite difficult to make blossom."
"12fcca41","Partner's <icon>機嫌</icon> increased, and <icon>疲労</icon> decreased a little!"
"11fcc8ee","The hat tulip, symbolizing intelligence. This fashionable
flower looks like a multicolored hat."
"10fcc77b","Partner's <icon>機嫌</icon> and WIS increased!"
"ffcc588","The abrupt cherry blossom, symbolizing swiftness. Quick to
bloom and quick to fall, this flower is a hasty one."
"efcc415","Partner's <icon>機嫌</icon> and SPD increased!"
"dfcc2a2","The muscle cosmos, symbolizing herculean strength. This
powerful bud will bloom vigorously just about anywhere."
"fcfee656","Partner's <icon>機嫌</icon> and STR increased!"
"fdfee7c9","The shifty calabash, symbolizing change. This interesting
flower changes shape as the day goes on."
"fafee370","All partner skills increased!"
"fbfee4e3","The sky hibiscus, symbolizing exhilaration. An invigorating
flower invoking both the sky and the sea."
"feec82","Partner's <icon>機嫌</icon> greatly increased!"
"1feee75","The spinny sunflower symbolizes eternity.
It's a strange flower. The head spins like a pinwheel."
"fefee9bc","Partner's <icon>機嫌</icon> increased!
Life also increased a little!"
"fffeeb2f","The veranda lavender symbolizes tranquility.
It's well loved for its relaxing fragrance and hardiness."
"4fef2ce","Partner's <icon>機嫌</icon> and HP increased!"
"5fef4a1","The freeze freesia symbolizes perseverance.
It only grows in extremely cold places."
"8301f7df","Partner's <icon>機嫌</icon> and MP increased!"
"78f09f20","Come back tomorrow if you're still interested in flowers."
"41e69c3a","Electricity... Give me electricity!"
"40e69a47","Urgh...
I got a little overexcited."
"3fe698d4","I'm Fugamon. Forget meat and veggies. I prefer electricity."
"3ee69761","That's why I've come to this power plant.
But it's so secure, I can't get any of the electricity."
"3de6958e","I'll just have to look for another power plant.
Bye."
"7db3f399","Haha, you again!"
"7ab3eec0","The surging electricity gives me such a rush!
But it's still not enough."
"7bb3f0b3","I want more electricity!"
"80b3f852","You don't have any Conductor Lemons I could have, do you?"
"81b3f9c5","I've heard Conductor Lemons will give me more of a buzz."
"7eb3f50c","Can you bring me five Conductor Lemons?
I'll make it worth your while."
"7fb3f6ff","Are those Conductor Lemons I see?
Have you got five of them?"
"84b3fe9e","Here you go.
I've changed my mind."
"85b40071","Haha! Thanks!
Here's your reward."
"82b63a2f","You got Stamina Chip Mini x 2!"
"81b638bc","You haven't got enough space in your inventory.
Make some room so I can give you your reward."
"84b63d75","I still need more Conductor Lemons.
The reward isn't much, but I'm counting on you."
"83b63b82","Haha! What a day! Positively electrifying!"
"7eb633e3","Oh, do you have Conductor Lemons for me?
I'll pay 1,500 <icon>BIT</icon> for five of them."
"7db63270","You got 1500 <icon>BIT</icon>!"
"e323a2c9","Yeah, this will do nicely. Haha.
Huh?"
"e0239e70","Oh?! Where did you come from?
I wasn't doing anything. I am...MegaSeadramon."
"e1239fe3","I heard there's a new lake here, so I came to see it."
"e623a782","The water is absolutely amazing.
I think I'll stay here for now."
"e723a975","Huh? Live in Floatia?
No, the water here's much nicer."
"e423a4bc","Hmm... One day, sooner or later."
"e523a62f","Huh? You know of another MegaSeadramon?
You must be thinking of an acquaintance of mine."
"ea23adce","You find it confusing? I can see why.
Well, just call me MegaSeadramon (Lake)."
"a8edab2a","Oh, what do you want?
What, I wasn't doing anything."
"a7eda9b7","I was having fun. Don't just come and start talking to me."
"265a9f17","Oh?
I've been littering?"
"275aa08a","What are you talking about?
I don't remember anything like that."
"285aa27d","Oh, that trash?
I don't know. It must have washed up from the lake."
"c337fef8","I stole a Koromon's food?
Hey, I'd never do something like that."
"c63803b1","It must have been someone else who looks like me."
"c53801de","Yeah, that's it. Someone who looks like me."
"c8380697","Hey!
What are you doing here?!"
"c7380524","Something pretty bad must have happened to
bring me here all the way from Floatia, right?"
"ca3809fd","It certainly is a pleasant town, but I've come to defend my
honor."
"c938080a","You're not fooling anyone. Show your true form!"
"bc37f3f3","Damn, I thought I'd gotten away with it!"
"bb37f200","The WaruSeadramon disguised as MegaSeadramon (Lake) has
revealed its true form!"
"be35b862","Now I've regained my strength!
I'm even stronger than MegaSeadramon!"
"bf35b9d5","It's just bluffing.
{0}, don't believe it. Teach it a lesson."
"6d01dae5","Huh?!
How are you so strong?!"
"6a01d62c","Urgh, no! You'll pay for this!"
"6b01d79f","Running away as usual. Even I'm not that bad.
Really too much."
"6801d2c6","Well done, {0}.
I'd like to reward you for defending my honor."
"6901d4b9","Can you come see me later?
Bye for now."
"c233c087","Oh, it's you again? Huh?"
"c333c27a","I'll keep coming back until I make you pay."
"c433c3ed","The same thing will happen every time! Hahaha!"
"ca29e24c","WHAT ARE YOU?!
OH, A HUMAN."
"cd29e705","DO YOU KNOW GRANKUWAGAMON? I HEARD IT LIVES HERE."
"cc29e592","I'VE BEEN DIGGING HOLES LIKE CRAZY, BUT JUST CAN'T FIND IT."
"c729ddf3","THE ENTIRE AREA'S COVERED IN THE HOLES I DUG."
"c629dc00","BE CAREFUL NOT TO FALL INTO ANY."
"447adaa7","It's a pitfall!"
"457adc1a","You followed an adjoining hole back to the entrance."
"467add8d","You found something in the hole."
"3f7ad288","You got Magiforcepine!"
"407ad47b","But your inventory is full and you left it behind."
"9ab0feba","WHAT HAPPENED? DID YOU FALL DOWN A HOLE?"
"99b0fcc7","HUH?! YOU FOUND A GRANKUWAGAMON ITEM
IN THE HOLE OVER THERE?!"
"98b0fb54","THAT'S A MAJOR CLUE! GOOD WORK."
"97b0f9e1","HUH? YOU WANT TO KNOW WHY I'M SEARCHING 
FOR GRANKUWAGAMON?"
"96b0f80e","GRANKUWAGAMON IS THE LEGENDARY HERO
OF THE INSECTOID DIGIMON WORLD!"
"95b0f69b","HERCULESKABUTERIMON IS ALSO PRETTY AMAZING, BUT I'M A
DEVOTED GRANKUWAGAMON FAN."
"94b0f528","I JUST REALLY WANT TO MEET MY HERO, THAT'S ALL."
"93b0f3b5","HE HAS TO BE IN THIS DESERT! RIGHT, BACK TO WORK!"
"92b0f1c2","OH, SORRY. I'LL FILL IN THIS HOLE. THANKS FOR THE
INFORMATION."
"3d95e1b5","HI, WHAT'S UP?
I'M NOT DIGGING ANY HOLES FOR NOW. I'M TAKING A BREAK."
"3a95dcfc","WHAT?! YOU MET GRANKUWAGAMON?! TELL ME WHERE!"
"3b95de6f","AND YOU BEAT HIM?! YOU MUST TAKE ME FOR A FOOL!"
"3895d996","YOU'VE GOTTA BE KIDDING. JUST ADMIT IT."
"3995db09","THE HUMAN IS SPEAKING THE TRUTH."
"3695d6b0","HUH? WHAT?!"
"3795d823","IT SEEMS YOU'VE BEEN LOOKING FOR ME."
"4495ecba","I LIVE IN FLOATIA NOW. THERE'S NO POINT SEARCHING FOR ME.
I'VE JUST COME TO LET TELL YOU SOMETHING."
"4595ee2d","BLUE MEGAKABUTERIMON, IN ALL YOUR ENDEAVORS, NEVER FORGET
THE PRIDE OF THE INSECTOID DIGIMON."
"c298f14b","..."
"c198efd8","GRANKUWAGAMON..."
"c498f491","HUMAN, THANK YOU FOR EVERYTHING."
"c398f33e","You got Caerulicornice!"
"c698f7f7","Your inventory is full. You can't collect any more items."
"c598f604","HUMAN, THE GRANKUWAGAMON'S WORDS WILL STAY WITH ME FOREVER."
"243ac353","Oh, I've been waiting for you, human."
"253ac4c6","I heard you're really clever. Can you solve a puzzle for me?"
"263ac6b9","I'll give you something nice if you get it right.
Let me explain."
"273ac82c","There are Meteormon No. 1 to No. 5 here."
"283ac99f","But one of them is actually a Gotsumon. And only one of them
is lying."
"293acb72","I want you to figure out who is the Gotsumon and who is the
liar."
"2a3acce5","So can you talk to all five of them and then tell me the
answer?"
"5089e138","Please talk to No. 0 first."
"5389e5f1","I'm not a Gotsumon."
"5289e41e","Congratulations. Well done."
"5589e8d7","Oh no, did you get it wrong?"
"fa53bd25","Talk to No. 0 first, okay?"
"f753b86c","The one facing east isn't a Gotsumon, okay?"
"f853b9df","Hahaha, I'm a Gotsumon, okay?"
"f553b506","Did you fail? Never mind, okay?"
"627e9e6a","Speak to No. 0 first."
"617e9cf7","The one opposite me isn't a Gotsumon."
"607e9b04","I was right, wasn't I?"
"5f7e9991","Huh, did you get it wrong?"
"dfeb9257","You should speak to No. 0 first."
"e0eb93ca","The one next to me is lying."
"e1eb95bd","Hehehe, there's no fooling you."
"daeb8ab8","Did you listen to me properly?"
"1d067d3c","Go and talk to No. 0 first."
"200681f5","The Gotsumon ends every sentence with ""okay?"""
"1f068002","Well done. Did you have fun?"
"1a067863","Too bad. Have another try."
"9cb49609","Now that you've spoken to them, do you have an answer?"
"99b491b0","I'm ready to answer.
I'm not ready to answer yet."
"9ab49323","Which one is the liar?"
"9fb49ac2","No. 1 is the liar.
No. 2 is the liar.
Another one is the liar."
"a0b49cb5","No. 3 is the liar.
No. 4 is the liar.
No. 5 is the liar."
"9db497fc","I see. So which one is the Gotsumon?"
"9eb4996f","No. 1 is the Gotsumon.
No. 2 is the Gotsumon.
Another one is the Gotsumon."
"a3b4a10e","No. 3 is the Gotsumon.
No. 4 is the Gotsumon.
No. 5 is the Gotsumon."
"a4b4a2e1","Okay, let me check."
"21b7a61f","The liar is No. 4 and the Gotsumon is No. 2!
Correct! Well done!"
"20b7a4ac","Here's your reward."
"23b7a965","You got a Lapsapraecepice!"
"22b7a7f2","Your inventory is full! Come back another time."
"1db79fd3","Uh-oh! Too bad."
"1cb79e60","You can't try again today! Come back tomorrow."
"1fb7a339","Excellent work, detective!"
"17fd9e96","Oh!
It's you, the human Tamer everyone's been talking about."
"16fd9d23","I'm GoldVeedramon."
"15fd9bb0","I'm RedVeedramon.
Well, let's... Huh? What's wrong?"
"1cfda6b5","Hmm...
It looks like the human doesn't know who we are."
"1bfda4c2","We're quite well-known when it comes to combinations."
"1afda36f","You could say we're experts in joint tactics.
People come from far and wide for our lectures."
"19fda1fc","You and your partners look like quite a team.
How would you like to take our test?"
"20fdace1","Hehe, I don't need to wait for your answer.
Your partners look very keen."
"1ffdab0e","I'd expect nothing less. Well then, let's start with the
basics."
"12fb5800","Raise DigiFriend to 70+, and raise one's Strength to 500+
and the other's Stamina to 500+."
"13fb59f3","Meet these conditions."
"14fb5b66","It divides up attack and defense work.
It's a good strategy to use against strong opponents."
"15fb5cd9","Come back when you've done it. We'll be waiting!"
"16fb5e4c","Wow, have you met our conditions already? Well done."
"17fb603f","Here... Take these."
"18fb6192","You're back? Well, let's see how your partners are
shaping up."
"19fb6305","Hmm, you've met our conditions."
"1afb64f8","You haven't met our conditions yet.
Let me explain them again."
"1bfb666b","You got a Strength Chip and a Stamina Chip!"
"a502f9fb","You're only just getting started. Time for the next target."
"a402f808","Raise DigiFriend to 80+, and raise both of their Speed and
Wisdom to 600+."
"a702fcc1","It boosts both the number of moves and the critical rate.
It's very powerful against large numbers of enemies."
"a602fb6e","You got a Speed Chip and a Wisdom Chip!"
"a9030027","You haven't finished yet. Time for the next target."
"a802feb4","Raise DigiFriend to 90+, and raise one's HP to 7,000+ and
the other's MP to 7,000+."
"ab03030d","Use recovery items to basically hang
on until the end. It lets you fight battles of attrition."
"aa03019a","You got a HP Chip and a MP Chip!"
"9d02ed03","You're nearly there. Time for the final challenge."
"9c02eb90","Raise DigiFriend to 100+, and raise both of their Strength,
Speed, and Wisdom to 800+."
"9f00b1f2","The ultimate offensive ""full-burst formation.""
Unless facing a far stronger opponent, go on the offensive."
"a000b365","You got a Strength Chip, Speed Chip, and Wisdom Chip!"
"9d00aeac","You've passed. You have the honor of being the strongest
combination."
"9e00b01f","Come back if you're interested.
We're always happy to talk about combination preparedness."
"9b00ab46","Hmm... You haven't got any space in your inventory.
I'll look after your reward until you can collect it."
"9c00ad39","You've earned this reward."
"9900a860","You got a Strength Chip!"
"9a00a9d3","You got an Stamina Chip!"
"a700be6a","You got a Speed Chip!"
"a800bfdd","You got a Wisdom Chip!"
"b10789ed","You got an HP Chip!"
"b007887a","You got an MP Chip!"
"cc785775","Oh, you're here."
"c97852bc","Is there anything you'd like to ask?"
"ca78542f","You asked about combination preparedness!"
"c7784f56","Your partners' DigiFriend increased a little!"
"c87850c9","Your partners' DigiFriend is maxed out!"
"c5784c70","We've covered enough for now. Come back tomorrow."
"e24640c5","HEY, YOU!"
"df463c0c","YOU HUMAN? ME SPEAK?"
"e0463dff","...?"
"dd463926","ME ASK. YOU DO, OKAY?"
"de463a99","Okay!
No way."
"db4635c0","OH, YOU SAY NO!"
"dc4637b3","YOU FIND! MY BROTHER!"
"e9464bca","MY BROTHER SOMEWHERE."
"ea464dbd","WE COLORFUL. REALLY COLORFUL!"
"e748875b","HE DO HIDING PRACTICE."
"e64885e8","WHEN YOU FIND, SAY ""GOTCHA."" YOU KNOW!"
"c391af26","I found you!
Gotcha!
Get up!"
"c291adb3","NO! YOU FINDED ME? DID GOOD!"
"c191abc0","..."
"c891b6c5","NOT YET."
"c791b552","YOU TELL BROTHER WHERE ME HIDED."
"433fc873","YOU BACK."
"443fc9e6","FIND BROTHER? FINDED?!"
"453fcb59","FIND BROTHER! FIND FIND!"
"463fcccc","Your brother was in the tunnel.
Your brother was at the back of the castle.
Your brother was in the Secret Graveyard."
"473fcebf","HEHEHE! YOU GREAT!"
"483fd012","HERE! GIFT FOR YOU!"
"493fd185","BROTHER TRY HARDER!"
"4a3fd378","You got Cube Meat x 3!"
"4b3fd4eb","YOU COME BACK, ME BE HAPPY!"
"48420e89","YOU NO CAN CARRY! NO SPACE!"
"8fcd3a5c","YOU GOOD? ME POPULAR!"
"92cd3f15","BROTHER TRY AGAIN!"
"91cd3da2","YOU FIND! MY BROTHER! GET IT?"
"8ccd3583","BROTHER TRAINING! YOU WAIT LITTLE MORE!"
"872357c8","Oh, a human! Our Meaty Troops fort is up ahead."
"8a235c81","What? You want to pass?
Hmm, what can I do?"
"89235b2e","You need to prove you're not with the Veggie Troops."
"8c235fe7","Huh?! Oh no!"
"8b235e74","Come on!
Smash the Meaty Troops' fort!"
"8e2362cd","This isn't good. If we lose our fort, the Meaty Troops are
done for!"
"8d23615a","Oh! We've never seen you before! You're in for a world of
hurt!"
"80234cc3","Huh? This is crazy!"
"7f234b50","All units, advance!"
"6f5c6323","Waaah! Retreat, retreat!"
"705c6496","Whoa, you're really something! We owe you one."
"715c6609","I'll let you pass!
And you just have to meet General Leomon."
"9c0a6856","You want to pass? Go ahead."
"9b0a66e3","Huh?! Oh no!"
"9a0a6570","Bu-but your timing couldn't be better. Please help!"
"a10a7075","Come on! What?! It's that human again!"
"a00a6e82","But we're the valiant Veggie Troops attack force! Charge!"
"9f0a6d2f","No, not again! Retreat, retreat!"
"9e0a6bbc","You're amazing. Thank you so much."
"bd2e8499","Oh, hello. What is it?"
"ba2e7fc0","The Meaty-Veggie War is over, but a new enemy may surface.
I'll stay here and stand guard."
"b0da10cc","Sorry, can't let you pass. There have been reports
of someone suspicious lurking around!"
"950e193f","Hehehe, I've finally tracked it down."
"960e1a92","We found out they have a hidden field. I never expected it
to be here."
"970e1c05","Hehe, but what to do now?! I have to make sure they can
never use it again."
"900e1100","Huh? What? Have I been discovered?"
"910e12f3","Wait! Get back! Or else...I'll set fire to the meat in the
field!"
"920e1466","Huh? Hey! Hey! I'll do it."
"930e15d9","The RedVegiemon set fire to the meat."
"9c0e2424","Huh? It's not really burning. What is that?"
"9d0e2597","It smells amazing!"
"9a105fb5","I...I can't contain myself!"
"99105dc2","Munch munch munch!"
"98105c6f","Oh, it tastes so good!"
"97105afc","I never imagined meat could be so delicious!
How could this be?"
"96105909","But now I'm thinking it might go really well with roasted
vegetables!"
"95105796","That's it! I've made up my mind!
I'm gonna quit the Veggie Troops!"
"94105623","But I'm not joining the Meaty Troops!
I'll stay here and be neutral!"
"931054b0","That means I no longer have any reason to fight you."
"a2106c2d","I've just had an idea.
Come back here in a little while, okay?"
"13ee3fb0","Hehehe, I've finally tracked it down."
"16ee4409","We found out the Meaty Troops have a hidden field.
I never expected it to be here."
"2bec2681","That's it! I've made up my mind! I'm gonna live here!"
"28ec21c8","Back when I was in the Veggie Troops, I would have sabotaged
this field. But not anymore!"
"29ec23bb","So do you think you could leave me be?
Hmm... Actually..."
"26ec1ee2","I've just had an idea.
Come back here in a little while, okay?"
"202eb344","Oh, you're back."
"232eb81d","I'm neutral now that I've left the Veggie Troops.
I can procure vegetables but can't get hold of any meat."
"222eb6aa","If you could bring me some meat, I'll swap vegetables for it."
"1d2eae8b","You like the sound of that? Hehehe, off you go."
"1c2ead18","Okay, choose which meat you want to swap."
"1f2eb1d1","I need meat. I'll swap vegetables for it.
I can't take that."
"1e2eb07e","It's a kind of meat, but I can't take it."
"192ea85f","Great. Okay then..."
"182ea6ec","You gave Meat x 1 and got Ginseng!"
"9b2ba34e","You gave Hunks of Meat x 1 and got Sakura Bird Radish x 1!"
"9c2ba521","You gave Best Meat x 1 and got Obscure Onion x 1!"
"992ba068","You gave Well Done Meat and got Drizzle Cabbage x 1!"
"9a2ba1db","You gave Marbled Beef x 1 and got Spotted Tomato x 1!"
"9f2ba9fa","You gave Cube Meat x 1 and got Jaguar Potato x 1!"
"a02bab6d","You gave Steel Meat x 1 and got Kamon Aubergine x 1!"
"9d2ba694","You gave Colorful Meat x 1 and got Soft Gold Pumpkin x 1!"
"9e2ba807","It's no good. Looks like your inventory's full."
"932b96d6","Right, time to chow down! Munch! It's so good!"
"942b9849","Wow, I'm so full. Come back when I'm hungry again."
"aef77962","Phew! It's so hot!"
"adf7778f","Huh? Human, do you like the heat as well?"
"acf7761c","I love the heat. I am an Icemon after all!"
"abf774a9","Is there something strange about that? I'm not bound by
convention."
"aaf77336","I came here from somewhere really cold. But it's even hotter
than I expected. It's great."
"a9f77143","Look at that lava flow! It's so gloopy...huh?"
"a8f76fd0","Oh no! My body's gone all gloopy!"
"b7f7874d","No way? Am I melting? Come on, body...stay together..."
"b6f785da","I know. Have any of your partners got ice skills?"
"a9f532ec","If so, could you use one on me?"
"aaf5345f","{1} used an ice attack on Icemon!"
"abf53632","{2} used an ice attack on Icemon!"
"acf537a5","Sadly none of your partners can use ice skills."
"a5f52ca0","Oh! Looks like I've stopped melting?!"
"a6f52e13","Phew, thanks. I may love the heat, but my body doesn't."
"a7f52f86","But now I can stay here a little longer.
Here's a token of my thanks."
"a8f53179","You got HP Chip Mini x 2!"
"b1f53f44","I hope you'll come back. I'll need your help if I start
melting again."
"b2f54137","Hmm... It looks like you're carrying too many items.
Hurry up and makes some space."
"bbfc0ac7","Urgh, I'm melting. Please help...while I still have my
strength!"
"bafc0954","Are you ready now? I'll give you a reward."
"92da3a1","It's so hot! I love it here."
"62d9ee8","Oh no, I've started melting again!
Please, you know what to do!"
"72da05b","Phew, just in the nick of time. Here's your reward."
"c2da87a","You got 500 <icon>BIT</icon>!"
"525aac18","Hey! Human, stay back!"
"555ab0d1","I'm about to explode. This won't end well for you!"
"545aaf7e","Huh? Those are some tough looking partners you've got there."
"575ab437","I guess you might be okay then. Only one way to find out..."
"565ab244","The BomberNanimon exploded!"
"595ab71d","{1} and {2}
protected {0} and took the damage!"
"585ab5aa","I...went off."
"4b5aa113","Sorry, that was a pretty big bang. It's scattered my body
far and wide."
"4a5a9fa0","Could you go and gather up the pieces?
I hate to ask, but really need your help."
"cd579c02","My torso, right arm, left arm, right leg, and left leg.
Bring me all five pieces."
"ce579df5","Judging by the trajectories..."
"cb57993c","They're probably in Nigh Plains, Server Desert, Ohguino
Wastelands, MOD Cape, and Faulty Ex Machina."
"344e233","You found the BomberNanimon Torso!"
"444e3a6","You found the BomberNanimon Right Arm!"
"544e519","You found the BomberNanimon Left Arm!"
"644e68c","You found the BomberNanimon Right Leg!"
"744e87f","You found the BomberNanimon Left Leg!"
"844e9d2","You put it in your inventory."
"944eb45","...but your inventory is full, so you left it behind."
"8396c8e6","Hey! I see you've got all the parts. Good job!"
"8296c773","You returned all the parts to the BomberNanimon."
"8196c580","The BomberNanimon regenerated!"
"8896d085","Hehe... Right, now I can say what I wanted to say."
"8796cf12","Huh?"
"8696cdbf","Sorry, I've completely forgotten what I wanted to ask you."
"8596cbcc","Although you've already done a lot of hard work for me.
Let's just put the past behind us!"
"8c96d731","Here's a little something to say thanks."
"8b96d55e","You got Reliquite x 5!"
"7e948250","Don't worry. Those stones don't explode. If you want an
explosion, use them for Digivolution. Haha!"
"7f9483c3","Huh? It looks like your inventory's full."
"809485b6","Have you got space? Then take your reward."
"46ce4a55","Oh, you're here, {0}."
"43ce459c","I am Doumon, practitioner of the occult."
"44ce470f","I am studying implements of the occult. I believe you can be
of help."
"41ce42b6","There is one thing I would like to humbly request of you."
"42ce4429","Could you collect the materials necessary for me to make a
new Taoistic Charm?"
"3fce3f50","I require three Corianders, three Deep Sea Essences, and
five Oily Fruit."
"40ce40c3","I know it is a lot to ask, but I will give you the Taoistic
Charm when it is finished."
"4dce555a","I would greatly appreciate your assistance."
"4ece56cd","Oh, I forgot to mention..."
"4bd090eb","Do not speak of this to Taomon. I appreciate that he is a
fellow occultist..."
"4ad08f78","...but I hear the turmoil of this world keeps him very busy.
I would hate to give him yet one more thing to worry about."
"4dd09431","Make sure you keep this between us, I implore you."
"595118f6","I will be waiting for you."
"58511703","I require three Corianders, three Deep Sea Essences, and
five Oily Fruit."
"57511590","Corianders grow in tropical areas. Check the roadsides for a
red plant."
"5e512095","Deep Sea Essences can be found deep under the ocean, but I
hear they are also sold in vending machines."
"5d511f22","Oily Fruit is relatively easy to find in most places, but
most abundant in desert areas."
"66e2c0c3","Oh, it looks like you have everything I need."
"67e2c2b6","Give them to him.
Don't give them to him."
"68e2c429","You give him three Corianders, three Deep Sea Essences, and
five Oily Fruit."
"69e2c59c","Hmm? What is the matter? Won't you let me have them?"
"6ae2c70f","I have completed the main components. Now just to combine
them..."
"6be2c8e2","Hehe, I have finished. Here you go."
"6ce2ca55","You received Doumon's Taoistic Charm."
"6de2cbc8","?!"
"6ee2cdbb","Oh, what has happened?"
"6be50759","Ah, I know."
"6ae505e6","Any human who holds this charm will be unable to move.
Hehe, what a fascinating new discovery."
"69e50473","But this is most convenient. Perhaps I try out some tests on
you."
"68e50280","!"
"6fe50d85","The charm vanished."
"6ee50c12","{0}, can you move now?"
"6de50abf","What's the matter with you? Are you stupid or just gullible?"
"6ce508cc","Huh?! Taomon, what are you doing here?"
"73e51431","I found out that you were here."
"72e5125e","I am investigating strange data waves around the world.
How could I fail to discover traces of your evil?"
"71e74f42","I thought I had eliminated all traces."
"72e75135","If not for the fact that you and I have a long history,
I very likely would not have discovered it."
"6fe74c7c","Neither I nor {0} have time to waste on you."
"70e74def","Exploiting {0}'s kindness in an attempt to do
such evil... You underestimate me."
"6de74916","As if you have not bought your fair share of humans?
Why the sudden change of heart?"
"6ee74a89","There is a much quicker way than explaining.
...{0}."
"6be74630","Punish this scoundrel.
Show no mercy."
"6ce747a3","What?!
No..."
"79e75c3a","Do not even attempt to flee or in any way disrespect my
magic circle."
"7ae75dad","Looks like I will have to put you in your place!"
"f7ea60cb","You are beaten, yet still you do not give up? You've always
been stubborn."
"bd42c2ec","Argh... I...I submit!"
"c042c7a5","Very well. That is enough for today."
"bf42c632","You are not a fool. Surely you understand that antagonizing
{0} can only end badly for you."
"ba42be13","I understand. Hmph... {0}."
"b942bca0","Take these."
"bc42c179","He put Wisdom Chips on the ground."
"bb42bf86","You got Wisdom Chip x 2!"
"c642d137","Taomon, I will stay vigilant to ensure that this human is
not deceived by any more bad Digimon."
"c542cf44","...Good luck with that."
"383fb2d6","I am sure Doumon will stay in line from now on. But you must
learn not to be so trusting."
"c31159e6","Has the human come, Kuro-rin?"
"c2115873","Looks like it, Kuro-cchi. I figured the human would be
along about now!"
"c1115680","Hey, human! This is MOD Cape!"
"c8116185","This place used to be a pirate hideout."
"c7116012","Now the only traces of them are the ships they abandoned."
"c6115ebf","You can follow the ships and the bridge to reach an area in
the north."
"c5115ccc","To be honest, we used to be pirate apprentices!
But they disbanded before we became full-fledged pirates."
"cc116831","So now our new goal is to become the strongest of all!"
"cb11665e","That's why we've been waiting...
for you!"
"be0f1350","If we can defeat your combination, we'll be famous!"
"bf0f14c3","That's right. Sorry, but you're going down!"
